date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-05-25 0:00,20,11,0,14.2,5,70,3:20 PM,2:38 AM,4:42 AM,6:57 PM,8,12,14,12,34,5,67,0,1016,14,10,243,24,california
2018-05-25 12:00,20,11,0,14.2,5,70,3:20 PM,2:38 AM,4:42 AM,6:57 PM,2,20,20,20,37,8,31,0,1016,20,10,247,32,california
2018-05-26 0:00,20,10,0,14.2,5,78,4:19 PM,3:11 AM,4:41 AM,6:57 PM,6,10,12,10,34,6,65,0,1015,12,10,249,24,california
2018-05-26 12:00,20,10,0,14.2,5,78,4:19 PM,3:11 AM,4:41 AM,6:57 PM,3,19,19,19,31,3,34,0,1013,19,10,277,27,california
2018-05-27 0:00,26,11,0,14.2,6,85,5:19 PM,3:45 AM,4:41 AM,6:58 PM,6,11,13,11,23,5,64,0,1013,13,10,286,15,california
2018-05-27 12:00,26,11,0,14.2,6,85,5:19 PM,3:45 AM,4:41 AM,6:58 PM,3,24,24,24,7,8,25,0,1012,24,10,129,6,california
2018-05-28 0:00,31,17,0,14.2,7,92,6:16 PM,4:20 AM,4:40 AM,6:59 PM,8,19,19,19,23,1,49,0,1013,19,10,278,12,california
2018-05-28 12:00,31,17,0,14.2,7,92,6:16 PM,4:20 AM,4:40 AM,6:59 PM,2,27,27,29,8,4,18,0,1012,29,10,121,7,california
2018-05-29 0:00,34,20,0,14.2,7,99,7:13 PM,4:59 AM,4:40 AM,6:59 PM,8,24,24,23,24,0,37,0,1011,23,10,283,12,california
2018-05-29 12:00,34,20,0,14.2,7,99,7:13 PM,4:59 AM,4:40 AM,6:59 PM,0,29,29,32,10,12,13,0,1008,32,10,152,9,california
2018-05-30 0:00,29,19,0,14.5,6,100,8:07 PM,5:40 AM,4:39 AM,7:00 PM,11,24,24,22,30,75,50,0,1007,22,10,247,19,california
2018-05-30 12:00,29,19,0,14.5,6,100,8:07 PM,5:40 AM,4:39 AM,7:00 PM,8,27,27,29,36,3,28,0,1006,29,10,237,32,california
2018-05-31 0:00,24,14,0,14.5,6,89,8:57 PM,6:24 AM,4:39 AM,7:01 PM,7,17,17,17,33,10,52,0,1009,17,10,249,23,california
2018-05-31 12:00,24,14,0,14.5,6,89,8:57 PM,6:24 AM,4:39 AM,7:01 PM,-1,23,23,24,40,0,19,0,1009,24,10,251,35,california
2018-06-01 0:00,30,11,0,14.5,6,74,9:45 PM,7:13 AM,4:39 AM,7:01 PM,0,12,14,12,30,0,38,0,1013,14,10,274,18,california
2018-06-01 12:00,30,11,0,14.5,6,74,9:45 PM,7:13 AM,4:39 AM,7:01 PM,-3,25,25,26,14,0,14,0,1014,26,10,82,12,california
2018-06-02 0:00,34,18,0,14.5,8,67,10:27 PM,8:04 AM,4:38 AM,7:02 PM,4,21,21,21,25,0,33,0,1014,21,10,299,12,california
2018-06-02 12:00,34,18,0,14.5,8,67,10:27 PM,8:04 AM,4:38 AM,7:02 PM,-7,31,31,33,17,0,7,0,1013,33,10,77,15,california
2018-06-03 0:00,36,21,0,14.5,8,59,11:07 PM,8:57 AM,4:38 AM,7:02 PM,3,24,24,24,31,0,25,0,1013,24,10,284,15,california
2018-06-03 12:00,36,21,0,14.5,8,59,11:07 PM,8:57 AM,4:38 AM,7:02 PM,-6,33,33,35,16,0,7,0,1011,35,10,216,14,california
2018-06-04 0:00,35,21,0,14.5,8,52,11:43 PM,9:51 AM,4:38 AM,7:03 PM,4,24,24,25,31,0,26,0,1010,25,10,270,15,california
2018-06-04 12:00,35,21,0,14.5,8,52,11:43 PM,9:51 AM,4:38 AM,7:03 PM,3,33,33,35,25,21,14,0,1008,35,10,253,22,california
2018-06-05 0:00,32,19,0,14.5,7,44,No moonrise,10:46 AM,4:38 AM,7:04 PM,8,24,24,23,35,0,40,0,1009,23,10,260,19,california
2018-06-05 12:00,32,19,0,14.5,7,44,No moonrise,10:46 AM,4:38 AM,7:04 PM,6,29,29,32,31,0,21,0,1008,32,10,243,27,california
2018-06-06 0:00,29,17,0,14.5,7,36,12:16 AM,11:43 AM,4:37 AM,7:04 PM,3,19,19,19,32,0,34,0,1009,19,10,252,18,california
2018-06-06 12:00,29,17,0,14.5,7,36,12:16 AM,11:43 AM,4:37 AM,7:04 PM,-2,27,27,29,35,1,14,0,1008,29,10,237,30,california
2018-06-07 0:00,29,15,0,14.5,7,29,12:48 AM,12:40 PM,4:37 AM,7:05 PM,3,18,18,18,32,3,35,0,1010,18,10,257,18,california
2018-06-07 12:00,29,15,0,14.5,7,29,12:48 AM,12:40 PM,4:37 AM,7:05 PM,-2,27,27,29,27,0,14,0,1011,29,10,257,23,california
2018-06-08 0:00,33,15,0,14.5,7,21,1:21 AM,1:40 PM,4:37 AM,7:05 PM,7,18,18,18,29,0,46,0,1013,18,10,276,17,california
2018-06-08 12:00,33,15,0,14.5,7,21,1:21 AM,1:40 PM,4:37 AM,7:05 PM,-4,29,29,31,7,0,10,0,1012,31,10,128,6,california
2018-06-09 0:00,30,17,0,14.5,7,14,1:53 AM,2:41 PM,4:37 AM,7:06 PM,3,20,20,20,37,0,32,0,1012,20,10,273,21,california
2018-06-09 12:00,30,17,0,14.5,7,14,1:53 AM,2:41 PM,4:37 AM,7:06 PM,1,27,27,30,41,0,16,0,1010,30,10,274,36,california
2018-06-10 0:00,28,13,0,14.5,6,6,2:28 AM,3:46 PM,4:37 AM,7:06 PM,1,16,16,16,43,20,37,0,1011,16,10,273,28,california
2018-06-10 12:00,28,13,0,14.5,6,6,2:28 AM,3:46 PM,4:37 AM,7:06 PM,0,25,25,27,10,0,18,0,1011,27,10,260,9,california
2018-06-11 0:00,34,16,0,14.5,7,0,3:06 AM,4:53 PM,4:37 AM,7:06 PM,0,18,18,18,25,0,30,0,1011,18,10,288,13,california
2018-06-11 12:00,34,16,0,14.5,7,0,3:06 AM,4:53 PM,4:37 AM,7:06 PM,-2,30,30,32,12,0,11,0,1009,32,10,117,10,california
2018-06-12 0:00,36,20,0,14.5,8,0,3:50 AM,6:02 PM,4:37 AM,7:07 PM,3,23,23,23,24,0,27,0,1010,23,10,277,12,california
2018-06-12 12:00,36,20,0,14.5,8,0,3:50 AM,6:02 PM,4:37 AM,7:07 PM,-2,33,33,35,8,0,10,0,1008,35,10,172,7,california
2018-06-13 0:00,36,22,0,14.5,8,0,4:40 AM,7:10 PM,4:37 AM,7:07 PM,6,25,25,25,27,0,29,0,1009,25,10,262,13,california
2018-06-13 12:00,36,22,0,14.5,8,0,4:40 AM,7:10 PM,4:37 AM,7:07 PM,1,34,34,36,26,0,11,0,1008,36,10,228,23,california
2018-06-14 0:00,33,21,0,14.5,8,1,5:37 AM,8:15 PM,4:37 AM,7:08 PM,5,24,24,24,34,0,29,0,1008,24,10,259,18,california
2018-06-14 12:00,33,21,0,14.5,8,1,5:37 AM,8:15 PM,4:37 AM,7:08 PM,2,31,31,33,40,0,14,0,1006,33,10,233,35,california
2018-06-15 0:00,31,20,0,14.5,7,9,6:40 AM,9:15 PM,4:37 AM,7:08 PM,2,23,23,23,40,3,25,0,1007,23,10,250,20,california
2018-06-15 12:00,31,20,0,14.5,7,9,6:40 AM,9:15 PM,4:37 AM,7:08 PM,-1,29,29,31,41,20,12,0,1005,31,10,226,36,california
2018-06-16 0:00,29,16,0,14.5,6,16,7:48 AM,10:06 PM,4:37 AM,7:08 PM,6,20,20,20,34,0,42,0,1005,20,10,246,19,california
2018-06-16 12:00,29,16,0,14.5,6,16,7:48 AM,10:06 PM,4:37 AM,7:08 PM,3,27,27,29,45,0,19,0,1004,29,10,234,39,california
2018-06-17 0:00,24,12,0,14.5,6,24,8:56 AM,10:52 PM,4:37 AM,7:09 PM,8,13,15,13,42,0,63,0,1008,15,10,238,30,california
2018-06-17 12:00,24,12,0,14.5,6,24,8:56 AM,10:52 PM,4:37 AM,7:09 PM,3,24,24,24,43,3,25,0,1009,24,10,247,37,california
2018-06-18 0:00,29,12,0,14.5,6,31,10:04 AM,11:32 PM,4:37 AM,7:09 PM,5,13,14,13,29,0,55,0,1014,14,10,255,18,california
2018-06-18 12:00,29,12,0,14.5,6,31,10:04 AM,11:32 PM,4:37 AM,7:09 PM,-1,25,25,27,12,0,16,0,1013,27,10,218,11,california
2018-06-19 0:00,34,16,0,14.5,7,39,11:10 AM,No moonset,4:37 AM,7:09 PM,3,18,18,18,26,9,37,0,1014,18,10,277,13,california
2018-06-19 12:00,34,16,0,14.5,7,39,11:10 AM,No moonset,4:37 AM,7:09 PM,1,30,30,32,12,0,14,0,1013,32,10,124,11,california
2018-06-20 0:00,38,20,0,14.5,8,46,12:13 PM,12:08 AM,4:38 AM,7:10 PM,4,23,23,23,31,0,29,0,1013,23,10,287,15,california
2018-06-20 12:00,38,20,0,14.5,8,46,12:13 PM,12:08 AM,4:38 AM,7:10 PM,-3,35,35,37,10,0,8,0,1011,37,10,179,9,california
2018-06-21 0:00,39,21,0,14.5,8,54,1:14 PM,12:42 AM,4:38 AM,7:10 PM,3,24,24,25,36,0,24,0,1012,25,10,278,17,california
2018-06-21 12:00,39,21,0,14.5,8,54,1:14 PM,12:42 AM,4:38 AM,7:10 PM,-7,38,38,39,30,0,5,0,1010,39,10,264,26,california
2018-06-22 0:00,39,20,0,14.5,8,61,2:14 PM,1:15 AM,4:38 AM,7:10 PM,-1,23,23,24,41,0,19,0,1012,24,10,273,19,california
2018-06-22 12:00,39,20,0,14.5,8,61,2:14 PM,1:15 AM,4:38 AM,7:10 PM,-7,35,35,37,3,0,6,0,1010,37,10,177,3,california
2018-06-23 0:00,36,21,0,14.5,8,69,3:13 PM,1:48 AM,4:38 AM,7:10 PM,-3,23,23,24,36,0,17,0,1008,24,10,272,17,california
2018-06-23 12:00,36,21,0,14.5,8,69,3:13 PM,1:48 AM,4:38 AM,7:10 PM,-2,35,35,36,25,0,9,0,1007,36,10,250,22,california
2018-06-24 0:00,36,20,0,14.5,8,77,4:10 PM,2:22 AM,4:39 AM,7:10 PM,7,24,24,23,29,0,35,0,1009,23,10,258,14,california
2018-06-24 12:00,36,20,0,14.5,8,77,4:10 PM,2:22 AM,4:39 AM,7:10 PM,6,32,32,34,12,0,18,0,1010,34,10,129,11,california
2018-06-25 0:00,36,21,0,14.5,8,84,5:07 PM,2:59 AM,4:39 AM,7:10 PM,11,25,25,23,26,0,45,0,1012,23,10,250,14,california
2018-06-25 12:00,36,21,0,14.5,8,84,5:07 PM,2:59 AM,4:39 AM,7:10 PM,2,34,34,36,25,0,12,0,1011,36,10,233,22,california
2018-06-26 0:00,36,21,0,14.5,8,92,6:01 PM,3:39 AM,4:39 AM,7:10 PM,13,25,25,23,27,0,54,0,1012,23,10,261,14,california
2018-06-26 12:00,36,21,0,14.5,8,92,6:01 PM,3:39 AM,4:39 AM,7:10 PM,6,35,35,36,22,0,15,0,1011,36,10,242,19,california
2018-06-27 0:00,36,22,0,14.5,8,99,6:53 PM,4:21 AM,4:40 AM,7:10 PM,11,25,25,23,31,0,46,0,1012,23,10,260,15,california
2018-06-27 12:00,36,22,0,14.5,8,99,6:53 PM,4:21 AM,4:40 AM,7:10 PM,-1,35,35,36,32,0,10,0,1010,36,10,249,28,california
2018-06-28 0:00,33,18,0,14.5,7,100,7:42 PM,5:08 AM,4:40 AM,7:10 PM,3,22,23,22,42,4,30,0,1011,22,10,254,20,california
2018-06-28 12:00,33,18,0,14.5,7,100,7:42 PM,5:08 AM,4:40 AM,7:10 PM,1,31,31,33,41,0,12,0,1008,33,10,265,35,california
2018-06-29 0:00,33,17,0,14.5,7,86,8:26 PM,5:58 AM,4:40 AM,7:10 PM,6,20,20,20,39,0,38,0,1010,20,10,256,22,california
2018-06-29 12:00,33,17,0,14.5,7,86,8:26 PM,5:58 AM,4:40 AM,7:10 PM,4,30,30,32,16,0,17,0,1009,32,10,242,14,california
2018-06-30 0:00,36,18,0,14.5,8,78,9:06 PM,6:50 AM,4:41 AM,7:10 PM,1,21,21,21,27,0,27,0,1011,21,10,260,14,california
2018-06-30 12:00,36,18,0,14.5,8,78,9:06 PM,6:50 AM,4:41 AM,7:10 PM,2,31,31,33,19,0,14,0,1011,33,10,106,17,california
2018-07-01 0:00,37,21,0,14.5,8,75,9:44 PM,7:44 AM,4:41 AM,7:10 PM,12,25,25,24,28,0,49,0,1013,24,10,260,15,california
2018-07-01 12:00,37,21,0,14.5,8,75,9:44 PM,7:44 AM,4:41 AM,7:10 PM,4,33,33,35,10,0,14,0,1013,35,10,121,8,california
2018-07-02 0:00,35,21,0,14.5,8,68,10:17 PM,8:39 AM,4:42 AM,7:10 PM,7,24,24,24,28,0,32,0,1013,24,10,258,13,california
2018-07-02 12:00,35,21,0,14.5,8,68,10:17 PM,8:39 AM,4:42 AM,7:10 PM,4,33,33,35,23,0,15,0,1011,35,10,238,20,california
2018-07-03 0:00,34,20,0,14.5,7,61,10:50 PM,9:35 AM,4:42 AM,7:10 PM,8,24,24,22,37,0,38,0,1010,22,10,253,19,california
2018-07-03 12:00,34,20,0,14.5,7,61,10:50 PM,9:35 AM,4:42 AM,7:10 PM,3,32,32,34,36,0,15,0,1009,34,10,246,31,california
2018-07-04 0:00,33,17,0,14.5,7,54,11:21 PM,10:31 AM,4:43 AM,7:10 PM,10,21,21,21,33,0,51,0,1012,21,10,244,19,california
2018-07-04 12:00,33,17,0,14.5,7,54,11:21 PM,10:31 AM,4:43 AM,7:10 PM,-2,30,30,32,26,0,11,0,1013,32,10,214,23,california
2018-07-05 0:00,37,17,0,14.5,8,46,11:53 PM,11:28 AM,4:43 AM,7:10 PM,6,21,21,21,23,0,39,0,1017,21,10,252,11,california
2018-07-05 12:00,37,17,0,14.5,8,46,11:53 PM,11:28 AM,4:43 AM,7:10 PM,-5,33,33,35,20,14,7,0,1017,35,10,252,17,california
2018-07-06 0:00,40,22,0,14.5,9,39,No moonrise,12:27 PM,4:44 AM,7:10 PM,2,24,24,25,33,5,22,0,1017,25,10,295,16,california
2018-07-06 12:00,40,22,0,14.5,9,39,No moonrise,12:27 PM,4:44 AM,7:10 PM,-2,38,38,38,5,0,8,0,1014,38,10,227,4,california
2018-07-07 0:00,41,24,0,14.5,9,32,12:25 AM,1:29 PM,4:44 AM,7:09 PM,3,25,25,27,41,7,20,0,1014,27,10,289,19,california
2018-07-07 12:00,41,24,0,14.5,9,32,12:25 AM,1:29 PM,4:44 AM,7:09 PM,3,39,39,39,10,23,10,0,1012,39,10,198,9,california
2018-07-08 0:00,39,26,0,14.5,9,24,1:01 AM,2:32 PM,4:45 AM,7:09 PM,6,27,27,28,33,6,24,0,1013,28,10,284,16,california
2018-07-08 12:00,39,26,0,14.5,9,24,1:01 AM,2:32 PM,4:45 AM,7:09 PM,5,39,39,39,24,0,12,0,1012,39,10,245,21,california
2018-07-09 0:00,37,24,0,14.5,8,17,1:40 AM,3:39 PM,4:45 AM,7:09 PM,3,26,26,28,39,5,21,0,1013,28,10,286,21,california
2018-07-09 12:00,37,24,0,14.5,8,17,1:40 AM,3:39 PM,4:45 AM,7:09 PM,4,36,36,37,20,12,13,0,1014,37,10,234,17,california
2018-07-10 0:00,36,23,0,14.5,8,10,2:25 AM,4:47 PM,4:46 AM,7:09 PM,-2,24,24,25,15,11,16,0,1014,25,10,270,7,california
2018-07-10 12:00,36,23,0,14.5,8,10,2:25 AM,4:47 PM,4:46 AM,7:09 PM,11,33,33,34,3,17,25,0,1013,34,10,214,3,california
2018-07-11 0:00,36,23,0,14.5,8,3,3:19 AM,5:54 PM,4:46 AM,7:08 PM,6,25,25,26,21,6,28,0.1,1013,26,10,259,12,california
2018-07-11 12:00,36,23,0,14.5,8,3,3:19 AM,5:54 PM,4:46 AM,7:08 PM,7,32,32,34,10,16,18,0,1010,34,10,146,9,california
2018-07-12 0:00,35,22,0,14.5,8,0,4:18 AM,6:57 PM,4:47 AM,7:08 PM,7,25,25,26,28,23,31,0,1012,26,10,250,15,california
2018-07-12 12:00,35,22,0,14.5,8,0,4:18 AM,6:57 PM,4:47 AM,7:08 PM,9,32,32,34,19,15,21,0,1013,34,10,201,17,california
2018-07-13 0:00,36,23,0,14.5,8,0,5:25 AM,7:54 PM,4:48 AM,7:08 PM,12,26,26,26,21,10,43,0,1016,26,10,260,12,california
